,name,id,birthday,연도,팀,나이,출장,완투,완봉,선발,승,패,세,홀드,이닝,실점,자책,타자,안타,2타,3타,홈런,볼넷,고4,사구,삼진,보크,폭투,ERA,FIP,WHIP,ERA+,FIP+,WAR,WPA
134,강효종,51143,2002-10-14,2023,LG,21,7,0,0,7,1,2,0,0,21.2,18,15,103,25,3.0,0.0,1,12,0,2,14,1,0,6.23,4.69,1.71,65.5,87.5,-0.45,-0.6
135,김진수,51154,1998-08-31,2021,LG,23,3,0,0,0,0,0,0,0,2.1,1,1,9,2,1.0,0.0,0,0,0,0,2,0,0,3.86,1.62,0.86,111.8,276.3,0.03,-0.04
136,김동주,51230,2002-02-14,2022,두산,20,10,0,0,0,0,0,0,0,16.2,14,14,85,23,1.0,0.0,5,9,0,0,13,0,2,7.56,7.3,1.92,52.6,52.8,-0.18,0.06
137,김동주,51230,2002-02-14,2023,두산,21,18,0,0,17,3,6,0,0,78.1,37,36,334,73,14.0,4.0,5,35,0,4,59,1,4,4.14,4.26,1.38,98.5,95.2,1.29,0.25
138,로켓,51234,1994-05-03,2021,두산,27,21,1,0,21,9,9,0,0,124.0,44,41,540,132,20.0,2.0,5,42,1,12,112,1,1,2.98,3.33,1.4,144.9,130.9,4.1,1.0
139,미란다,51257,1989-01-10,2021,두산,32,28,1,1,28,14,5,0,0,173.2,49,45,709,135,21.0,1.0,11,63,0,1,225,1,7,2.33,2.67,1.14,185.0,161.1,7.09,3.27
140,미란다,51257,1989-01-10,2022,두산,33,3,0,0,3,0,0,0,0,7.2,7,7,43,2,2.0,0.0,0,18,0,1,8,0,1,8.22,8.69,2.61,48.4,47.2,-0.21,-0.28
141,최승용,51264,2001-05-11,2021,두산,20,15,0,0,2,0,0,0,2,18.1,10,8,83,20,3.0,1.0,3,10,0,1,16,0,0,3.93,5.51,1.64,109.8,77.2,0.11,-0.27
142,최승용,51264,2001-05-11,2022,두산,21,48,0,0,15,3,7,0,5,93.1,59,55,423,104,15.0,4.0,8,43,0,2,64,1,1,5.3,4.53,1.58,75.0,87.9,-0.1,-0.3
143,최승용,51264,2001-05-11,2023,두산,22,34,0,0,20,3,6,1,0,111.0,54,49,479,116,11.0,1.0,9,34,0,4,82,0,3,3.97,4.05,1.35,102.5,99.5,1.56,0.44
144,김도윤,51294,2002-06-28,2021,두산,19,1,0,0,0,0,0,0,0,1.0,0,0,3,0,0.0,0.0,0,0,0,0,2,0,0,0.0,-0.67,0.0,,-651.2,0.04,0.0
145,김성진,51301,1997-11-14,2021,키움,24,45,0,0,0,1,3,0,2,40.2,30,24,185,40,13.0,0.0,4,23,2,0,29,0,3,5.31,4.73,1.55,83.5,91.2,-0.29,-1.01
146,김성진,51301,1997-11-14,2022,키움,25,23,0,0,0,0,2,0,2,21.2,25,19,105,31,3.0,0.0,3,10,0,3,16,0,0,7.89,5.46,1.89,50.7,72.0,-1.0,-0.25
147,김성진,51301,1997-11-14,2023,키움,26,55,0,0,0,3,3,0,7,47.0,19,19,208,44,7.0,0.0,5,25,2,1,38,0,0,3.64,4.74,1.47,112.9,85.4,1.11,-0.47
148,스미스,51334,1987-08-07,2021,키움,34,2,0,0,2,1,0,0,0,10.0,7,7,43,9,2.0,0.0,1,5,0,0,5,0,0,6.3,5.13,1.4,70.4,84.4,-0.08,-0.14
149,장재영,51359,2002-05-10,2021,키움,19,19,0,0,2,0,1,0,0,17.2,18,18,92,15,5.0,0.0,0,24,0,3,14,0,5,9.17,6.33,2.21,48.3,69.7,-0.55,-0.87
150,장재영,51359,2002-05-10,2022,키움,20,14,0,0,0,0,0,0,0,14.0,12,12,70,23,4.0,0.0,2,7,0,1,19,0,1,7.71,4.2,2.14,51.8,92.0,-0.17,-0.12
151,장재영,51359,2002-05-10,2023,키움,21,23,0,0,17,1,5,0,0,71.2,46,44,339,63,15.0,0.0,4,66,0,8,67,2,8,5.53,5.4,1.8,74.3,75.6,-0.04,-0.78
152,김준형,51393,2002-07-12,2021,키움,19,14,0,0,0,0,0,0,0,14.1,6,5,67,15,1.0,0.0,2,7,0,3,8,0,1,3.14,6.12,1.54,141.2,70.7,0.25,0.07
153,김준형,51393,2002-07-12,2022,키움,20,12,0,0,0,0,1,0,0,13.1,3,3,61,9,1.0,0.0,0,13,0,2,6,0,3,2.03,5.81,1.65,197.5,69.5,0.62,-0.22
154,김준형,51393,2002-07-12,2023,키움,21,8,0,0,0,0,0,0,0,7.2,6,6,36,4,3.0,0.0,0,6,0,3,5,0,0,7.04,5.66,1.3,58.3,73.1,-0.04,-0.03
155,몽고메리,51439,1989-07-01,2021,삼성,32,11,0,0,11,2,5,0,0,52.0,33,31,244,46,5.0,1.0,3,38,0,4,55,0,4,5.37,4.39,1.62,84.1,102.0,0.21,-0.71
156,이승현,51454,2002-05-19,2021,삼성,19,41,0,0,0,1,4,0,7,39.1,24,23,174,35,8.0,0.0,3,23,0,3,46,0,5,5.26,3.97,1.48,85.8,113.2,0.14,-0.32
157,이승현,51454,2002-05-19,2022,삼성,20,58,0,0,0,2,4,1,14,47.2,28,24,212,43,10.0,1.0,5,21,2,3,57,0,6,4.53,3.7,1.34,92.1,112.0,0.19,-1.38
158,이승현,51454,2002-05-19,2023,삼성,21,48,0,0,0,1,5,5,7,43.1,26,24,199,41,6.0,0.0,6,29,1,2,37,0,2,4.98,5.61,1.62,85.0,74.9,0.12,-1.6
159,이재희,51460,2001-10-11,2021,삼성,20,5,0,0,5,0,1,0,0,21.2,13,13,95,24,3.0,1.0,2,10,0,0,17,0,2,5.4,4.35,1.57,83.6,103.7,0.16,-0.06
160,이재희,51460,2001-10-11,2023,삼성,22,2,0,0,1,0,0,0,0,8.0,3,3,33,4,1.0,0.0,1,5,0,0,5,0,1,3.38,5.69,1.13,125.5,73.7,0.14,-0.06
161,김진욱,51516,2002-07-05,2021,롯데,19,39,0,0,5,4,6,0,8,45.2,32,32,227,42,9.0,0.0,3,49,3,3,45,0,15,6.31,5.44,1.99,72.1,82.0,0.13,-1.26
162,김진욱,51516,2002-07-05,2022,롯데,20,14,0,0,12,2,5,0,0,46.2,36,34,227,43,8.0,1.0,3,35,1,8,52,0,4,6.56,4.65,1.67,63.5,88.0,-0.44,-0.88
163,김진욱,51516,2002-07-05,2023,롯데,21,50,0,0,0,2,1,0,8,36.1,27,26,177,37,6.0,1.0,4,29,0,2,35,0,3,6.44,5.51,1.82,64.6,74.4,-0.32,-0.76
164,우강훈,51526,2002-10-03,2023,롯데,21,3,0,0,1,0,0,0,0,6.0,5,4,29,6,1.0,0.0,0,4,0,1,5,0,0,6.0,4.28,1.67,69.3,97.6,-0.07,-0.26
165,정우준,51546,2000-03-17,2021,롯데,21,6,0,0,0,0,0,0,0,5.2,6,6,29,6,2.0,0.0,1,5,0,2,4,0,0,9.53,7.92,1.94,47.7,56.5,-0.1,-0.19
166,프랑코,51567,1992-12-29,2021,롯데,29,37,0,0,27,9,8,0,1,150.0,97,90,677,147,31.0,2.0,20,75,0,20,124,1,6,5.4,5.31,1.48,84.2,84.1,0.76,-1.27
167,김창훈,51586,2001-11-09,2021,롯데,20,6,0,0,0,0,0,0,0,8.0,10,10,41,13,4.0,0.0,1,6,0,0,6,0,0,11.25,5.71,2.38,40.4,78.2,-0.2,0.1
168,김창훈,51586,2001-11-09,2022,롯데,21,1,0,0,0,0,0,0,0,1.2,1,1,8,3,1.0,0.0,0,0,0,0,2,0,0,5.4,0.94,1.8,77.1,447.3,0.01,0.0
169,김창훈,51586,2001-11-09,2023,롯데,22,3,0,0,0,0,0,0,0,4.1,1,1,17,5,0.0,1.0,0,1,0,0,1,0,0,2.08,3.67,1.39,200.3,113.1,0.12,0.1
170,송재영,51594,2002-06-20,2021,롯데,19,19,0,0,0,0,2,0,1,14.2,23,22,79,24,6.0,0.0,3,12,0,1,13,0,1,13.5,6.88,2.46,33.7,65.0,-0.93,-0.48
171,멩덴,51619,1993-02-19,2021,KIA,28,21,0,0,21,8,3,0,0,120.0,53,48,502,109,18.0,2.0,12,35,0,8,104,3,2,3.6,3.97,1.2,123.5,111.9,3.09,0.51
172,다카하시,51636,1997-01-23,2021,KIA,24,7,0,0,7,1,3,0,0,36.2,22,20,168,46,4.0,0.0,4,12,0,4,46,0,4,4.91,3.55,1.58,90.6,125.6,0.37,-0.32
173,박건우,51645,1998-06-03,2021,KIA,23,3,0,0,0,0,0,0,0,3.0,0,0,11,2,0.0,0.0,0,1,0,1,3,0,0,0.0,3.33,1.0,,135.1,0.13,0.01
174,이의리,51648,2002-06-16,2021,KIA,19,19,0,0,19,4,5,0,0,94.2,42,38,404,69,11.0,0.0,6,56,0,2,93,0,5,3.61,4.03,1.32,123.1,111.0,2.35,0.31
175,이의리,51648,2002-06-16,2022,KIA,20,29,0,0,28,10,10,0,0,154.0,79,66,671,128,26.0,4.0,18,74,0,9,161,0,7,3.86,4.38,1.31,105.7,93.7,1.26,-0.53
176,이의리,51648,2002-06-16,2023,KIA,21,28,0,0,28,11,7,0,0,131.2,64,58,598,103,18.0,0.0,4,93,1,8,156,0,10,3.96,3.75,1.49,104.2,110.4,1.74,0.05
177,장민기,51665,2001-12-30,2021,KIA,20,21,0,0,0,2,1,0,2,23.1,11,9,114,13,3.0,1.0,1,29,0,4,22,0,2,3.47,6.25,1.8,128.1,71.7,0.43,-0.67
178,이승재,51668,2000-10-04,2021,KIA,21,25,0,0,0,2,1,0,5,24.0,20,20,118,26,2.0,0.0,5,18,0,3,17,1,3,7.5,7.25,1.83,59.3,61.1,-0.41,-0.49
179,이승재,51668,2000-10-04,2022,KIA,22,1,0,0,0,0,0,0,0,1.0,0,0,4,0,0.0,0.0,0,0,0,1,1,0,0,0.0,4.34,0.0,,94.3,0.07,0.07
180,김규연,51713,2002-08-23,2022,한화,20,12,0,0,0,0,0,0,1,13.2,11,8,70,16,5.0,0.0,2,12,0,0,11,0,2,5.27,6.27,2.05,76.8,65.0,-0.05,0.06
181,김규연,51713,2002-08-23,2023,한화,21,23,0,0,0,0,1,1,0,19.2,7,6,85,16,2.0,1.0,0,10,0,2,20,0,2,2.75,3.24,1.32,151.2,127.9,0.54,0.02
182,김기중,51715,2002-11-16,2021,한화,19,15,0,0,12,2,4,0,0,53.2,32,28,260,63,10.0,1.0,4,36,2,4,36,2,0,4.7,5.08,1.85,93.3,87.8,0.33,-0.62
183,김기중,51715,2002-11-16,2022,한화,20,5,0,0,3,0,2,0,0,12.0,10,8,63,14,2.0,0.0,4,11,0,1,8,0,0,6.0,9.34,2.08,67.5,43.7,-0.21,-0.58
184,김기중,51715,2002-11-16,2023,한화,21,37,0,0,6,1,3,0,1,56.1,33,29,253,58,9.0,3.0,4,29,1,9,46,0,2,4.63,4.7,1.54,89.6,88.3,0.28,0.2
185,카펜터,51722,1990-08-22,2021,한화,31,31,0,0,30,5,12,0,0,170.0,90,75,746,150,21.0,3.0,16,72,0,19,179,1,7,3.97,4.06,1.31,110.3,109.7,2.01,0.53
186,카펜터,51722,1990-08-22,2022,한화,32,4,0,0,4,0,1,0,0,18.0,6,5,79,19,5.0,0.0,1,6,0,1,15,0,1,2.5,3.56,1.39,161.9,114.4,0.64,0.2
187,배동현,51761,1998-03-16,2021,한화,23,20,0,0,4,1,3,0,0,38.0,21,19,177,34,9.0,1.0,3,25,0,4,26,2,1,4.5,5.28,1.55,97.3,84.5,0.23,-0.76
188,조요한,51809,2000-01-06,2021,SSG,21,6,0,0,0,0,0,0,1,7.0,6,6,38,10,3.0,0.0,0,9,0,0,4,0,0,7.71,6.05,2.71,58.2,73.9,-0.06,-0.23
189,조요한,51809,2000-01-06,2022,SSG,22,23,0,0,0,2,1,0,5,19.1,15,14,89,17,1.0,0.0,2,13,1,4,15,0,7,6.52,5.61,1.55,63.9,74.5,-0.42,0.27
190,가빌리오,51833,1990-05-22,2021,SSG,31,15,0,0,15,6,4,0,0,81.1,54,53,351,88,18.0,0.0,7,30,1,6,70,0,3,5.86,4.02,1.45,76.5,113.0,0.02,-0.68
191,르위키,51834,1992-04-08,2021,SSG,29,4,0,0,4,1,0,0,0,14.1,6,6,56,15,3.0,0.0,2,2,0,0,9,0,0,3.77,4.31,1.19,119.1,105.7,0.32,0.17
192,폰트,51863,1990-05-24,2021,SSG,31,26,0,0,26,8,5,0,0,145.2,66,56,604,114,22.0,1.0,12,45,1,6,157,1,2,3.46,3.28,1.09,129.7,139.2,2.94,0.56
193,폰트,51863,1990-05-24,2022,SSG,32,28,1,0,28,13,6,0,0,184.0,63,55,729,141,22.0,3.0,18,34,1,6,170,0,5,2.69,3.4,0.95,154.7,124.1,5.19,2.91
194,김건우,51867,2002-07-12,2021,SSG,19,6,0,0,4,0,1,0,0,11.0,7,6,54,8,1.0,0.0,1,12,0,0,7,0,1,4.91,6.51,1.82,91.4,69.2,0.02,-0.1
195,김건우,51867,2002-07-12,2022,SSG,20,2,0,0,1,0,0,0,0,3.0,3,3,17,5,1.0,0.0,1,4,0,0,1,0,0,9.0,11.01,3.0,46.2,38.1,-0.12,-0.2
196,장지훈,51895,1998-12-06,2021,SSG,23,60,0,0,0,2,5,1,10,80.1,40,35,342,84,12.0,2.0,6,19,1,4,51,1,1,3.92,3.86,1.28,114.4,117.5,1.11,-0.67
197,장지훈,51895,1998-12-06,2022,SSG,24,40,0,0,0,2,0,0,6,55.0,26,26,231,56,8.0,2.0,6,11,2,3,33,0,4,4.25,4.21,1.22,97.8,99.4,0.86,-0.3
198,조병현,51897,2002-05-08,2021,SSG,19,3,0,0,3,0,0,0,0,6.2,7,6,33,7,3.0,0.0,1,5,0,1,8,0,1,8.1,5.58,1.8,55.4,81.8,-0.23,-0.45
199,이용준,51948,2002-05-08,2021,NC,19,2,0,0,0,0,0,0,0,1.2,4,4,12,3,0.0,0.0,0,4,0,0,1,0,2,21.6,9.33,4.2,21.0,48.4,-0.13,-0.02
200,이용준,51948,2002-05-08,2022,NC,20,10,0,0,2,0,1,0,0,22.0,23,21,116,33,11.0,1.0,4,13,0,3,19,0,3,8.59,6.16,2.09,47.4,66.9,-0.49,-0.75
201,이용준,51948,2002-05-08,2023,NC,21,24,0,0,12,3,4,0,0,67.0,39,32,304,60,11.0,0.0,5,44,0,2,50,0,1,4.3,4.98,1.55,96.9,84.5,0.23,-0.99
202,파슨스,51967,1992-09-06,2021,NC,29,24,1,0,24,4,8,0,0,133.0,56,55,577,109,16.0,2.0,9,63,0,11,148,1,10,3.72,3.66,1.29,122.0,123.3,3.71,0.5
203,파슨스,51967,1992-09-06,2022,NC,30,8,0,0,8,1,2,0,0,43.0,19,17,182,34,4.0,2.0,4,21,0,1,43,0,8,3.56,4.08,1.28,114.5,100.7,1.04,0.12
204,한재승,51994,2001-11-21,2022,NC,21,12,0,0,0,0,0,0,2,10.2,4,3,54,13,2.0,0.0,0,10,1,1,11,0,0,2.53,4.09,2.16,160.9,100.6,0.26,0.02
205,한재승,51994,2001-11-21,2023,NC,22,11,0,0,0,0,1,0,0,9.2,5,4,44,9,1.0,0.0,2,5,0,0,10,0,1,3.72,5.62,1.45,111.8,75.6,0.1,-0.24
206,벤자민,52043,1993-07-26,2022,KT,29,17,0,0,17,5,4,0,0,96.2,34,29,385,75,9.0,1.0,11,24,2,4,77,1,3,2.7,4.03,1.02,152.5,101.2,2.53,1.07
207,벤자민,52043,1993-07-26,2023,KT,30,29,0,0,29,15,6,0,0,160.0,79,63,684,149,23.0,1.0,12,45,1,3,157,0,11,3.54,3.34,1.21,119.2,125.5,2.39,0.37
208,박영현,52060,2003-10-11,2022,KT,19,52,0,0,0,0,1,0,2,51.2,23,21,219,46,8.0,0.0,5,20,1,0,55,0,3,3.66,3.57,1.28,112.6,114.3,0.97,-0.29
209,박영현,52060,2003-10-11,2023,KT,20,68,0,0,0,3,3,4,32,75.1,25,23,308,63,11.0,2.0,3,23,4,2,79,2,1,2.75,2.7,1.14,153.7,155.9,2.75,1.8
210,이상우,52063,2003-10-14,2022,KT,19,2,0,0,0,0,0,0,0,3.1,1,1,14,3,1.0,0.0,0,2,0,0,1,0,0,2.7,4.54,1.5,152.5,89.3,0.07,-0.01
211,허준혁,52119,1999-07-02,2022,LG,23,6,0,0,0,0,0,0,0,4.2,6,5,27,11,1.0,1.0,3,2,0,0,4,0,0,9.64,11.27,2.79,41.2,33.4,-0.16,-0.04
212,김주완,52140,2003-08-27,2022,LG,19,1,0,0,0,0,0,0,0,1.0,0,0,5,1,0.0,0.0,0,1,0,0,0,0,0,0.0,6.34,2.0,,64.5,0.05,0.03
213,플럿코,52145,1991-10-03,2022,LG,31,28,0,0,28,15,5,0,0,162.0,53,43,644,125,18.0,2.0,13,38,2,2,149,0,6,2.39,3.25,1.01,166.4,121.6,4.79,2.44
214,플럿코,52145,1991-10-03,2023,LG,32,21,0,0,21,11,3,0,0,123.1,37,33,510,115,21.0,3.0,5,31,1,3,101,0,2,2.41,3.13,1.18,169.5,131.0,3.86,1.61
215,조원태,52149,2003-05-10,2022,LG,19,2,0,0,0,0,0,0,0,4.0,0,0,14,1,0.0,0.0,0,2,0,1,0,0,0,0.0,5.59,0.75,,73.0,0.18,0.02
216,이병헌,52204,2003-06-04,2022,두산,19,9,0,0,0,0,0,0,0,5.0,2,2,28,5,1.0,0.0,0,7,0,1,5,0,2,3.6,6.14,2.4,110.5,66.7,0.09,-0.06
217,이병헌,52204,2003-06-04,2023,두산,20,36,0,0,0,0,0,0,5,27.0,16,14,126,25,7.0,0.0,2,22,0,1,28,0,3,4.67,4.89,1.74,87.3,83.0,0.16,-0.86
218,최지강,52206,2001-07-23,2022,두산,21,2,0,0,0,0,0,0,0,1.2,4,4,11,6,1.0,0.0,0,2,0,0,2,0,1,21.6,4.54,4.8,18.4,90.4,-0.16,-0.06
219,최지강,52206,2001-07-23,2023,두산,22,25,0,0,0,2,1,0,2,22.0,13,13,102,16,4.0,0.0,0,21,0,0,14,0,0,5.32,5.03,1.68,76.6,82.4,0.09,0.41
220,스탁,52234,1989-11-21,2022,두산,33,29,0,0,29,9,10,0,0,165.0,87,65,722,161,24.0,2.0,9,83,0,10,138,0,12,3.55,4.07,1.48,112.2,98.7,1.0,-0.98
221,브랜든,52257,1994-06-03,2022,두산,28,11,0,0,11,5,3,0,0,65.0,29,26,276,56,10.0,0.0,5,24,0,1,40,1,2,3.6,4.26,1.23,110.5,93.5,1.07,0.65
222,브랜든,52257,1994-06-03,2023,두산,29,18,0,0,18,11,3,0,0,104.2,34,29,427,80,13.0,0.0,4,30,0,12,100,0,3,2.49,3.23,1.05,163.3,126.3,3.19,1.88
223,이원재,52295,2003-05-07,2023,두산,20,1,0,0,1,0,0,0,0,1.0,3,3,9,3,1.0,0.0,0,3,0,0,0,0,0,27.0,12.44,6.0,15.1,33.3,-0.21,-0.31
224,애플러,52308,1993-01-05,2022,키움,29,33,1,1,25,6,8,0,0,140.1,69,67,622,172,34.0,1.0,13,40,1,6,86,0,4,4.3,4.28,1.51,93.1,92.3,1.33,-0.24
225,주승우,52330,2000-01-30,2022,키움,22,4,0,0,1,0,0,0,0,3.1,5,4,23,5,0.0,0.0,1,7,0,0,4,0,0,10.8,11.14,3.6,37.0,35.1,-0.11,-0.07
226,주승우,52330,2000-01-30,2023,키움,23,11,0,0,2,0,2,0,0,16.0,18,17,90,20,7.0,0.0,1,21,0,2,8,0,3,9.56,7.57,2.56,42.9,54.2,-0.53,-0.43
227,송정인,52391,2003-05-05,2022,키움,19,1,0,0,0,0,0,0,0,2.0,5,5,13,4,2.0,0.0,0,3,0,0,0,0,0,22.5,7.84,3.5,17.8,51.6,-0.14,-0.0
228,노운현,52394,2003-06-22,2022,키움,19,5,0,0,0,0,1,0,0,4.0,7,5,28,10,1.0,0.0,0,3,0,1,3,0,1,11.25,4.84,3.25,35.6,83.4,-0.34,-0.41
229,윤석원,52395,2003-07-04,2023,키움,20,21,0,0,0,2,0,0,2,24.0,17,12,110,29,5.0,0.0,2,8,1,0,8,0,1,4.5,4.73,1.54,91.3,86.2,-0.07,-0.03
230,이명종,52397,2002-12-05,2022,키움,20,27,0,0,0,4,1,0,4,27.1,17,16,126,28,4.0,0.0,3,16,1,2,20,0,1,5.27,5.17,1.61,75.9,76.3,0.03,-0.1
231,이명종,52397,2002-12-05,2023,키움,21,45,0,0,2,5,5,0,1,57.0,34,33,260,66,13.0,0.0,5,24,0,6,26,0,0,5.21,5.25,1.58,78.8,77.7,0.16,-1.16
232,수아레즈,52457,1989-10-08,2022,삼성,33,30,0,0,29,6,8,0,0,173.2,61,48,714,151,19.0,0.0,7,50,0,4,159,0,6,2.49,2.96,1.16,167.8,138.0,5.28,2.7
233,수아레즈,52457,1989-10-08,2023,삼성,34,19,0,0,19,4,7,0,0,108.0,54,47,479,129,19.0,1.0,3,32,0,2,88,0,6,3.92,3.12,1.49,108.1,133.1,1.46,0.51
234,김서준,52460,2003-09-01,2022,삼성,19,3,0,0,0,0,0,0,0,2.2,4,3,19,6,2.0,0.0,1,4,0,1,2,0,0,10.13,12.34,3.75,41.2,33.7,-0.09,-0.02
235,김서준,52460,2003-09-01,2023,삼성,20,8,0,0,1,0,1,0,1,7.2,6,6,39,9,2.0,0.0,0,6,0,2,2,0,3,7.04,6.05,1.96,60.1,68.2,-0.09,-0.41
236,반즈,52528,1995-10-01,2022,롯데,27,31,0,0,31,12,12,0,0,186.1,87,75,788,175,27.0,5.0,8,47,1,18,160,0,7,3.62,3.21,1.19,114.9,127.4,3.01,0.56
237,반즈,52528,1995-10-01,2023,롯데,28,30,0,0,30,11,10,0,0,170.1,68,62,734,171,34.0,1.0,6,56,1,15,147,0,7,3.28,3.41,1.33,127.0,121.3,3.6,1.54
238,이민석,52530,2003-12-10,2022,롯데,19,27,0,0,1,1,1,0,5,33.2,27,22,167,44,8.0,0.0,4,19,1,2,37,0,3,5.88,4.47,1.87,70.8,91.1,-0.37,-0.49
239,이민석,52530,2003-12-10,2023,롯데,20,1,0,0,0,0,0,0,0,1.1,0,0,5,0,0.0,0.0,0,1,0,0,1,0,0,0.0,4.19,0.75,,99.5,0.09,0.1
240,스파크맨,52557,1992-05-11,2022,롯데,30,19,0,0,19,2,4,0,0,84.2,55,50,386,97,14.0,1.0,6,43,1,4,89,0,5,5.31,3.79,1.65,78.3,107.8,-0.24,-0.88
241,진승현,52558,2003-09-05,2022,롯데,19,10,0,0,0,0,0,0,0,9.0,9,9,48,12,2.0,0.0,2,7,0,1,11,0,1,9.0,6.45,2.11,46.2,62.9,-0.22,0.11
242,진승현,52558,2003-09-05,2023,롯데,20,24,0,0,0,2,2,0,1,27.2,20,18,129,34,3.0,0.0,2,16,3,0,25,0,1,5.86,3.98,1.81,71.1,102.4,-0.1,-0.14
243,파노니,52606,1994-04-28,2022,KIA,28,14,0,0,14,3,4,0,0,82.2,32,24,348,78,6.0,1.0,5,24,0,2,73,0,5,2.61,3.3,1.23,156.0,124.2,1.9,0.58
244,파노니,52606,1994-04-28,2023,KIA,29,16,0,0,15,6,3,0,0,82.1,41,39,351,86,14.0,1.0,6,23,0,2,66,0,0,4.26,3.7,1.32,96.9,111.0,0.84,0.04
245,놀린,52637,1989-12-26,2022,KIA,33,21,0,0,21,8,8,0,0,124.0,41,34,512,115,19.0,2.0,7,24,1,8,108,1,4,2.47,3.08,1.12,165.2,133.0,3.49,1.79
246,황동하,52641,2002-07-30,2023,KIA,21,13,0,0,6,0,3,0,0,31.1,25,23,149,35,6.0,3.0,5,21,0,1,19,0,1,6.61,6.41,1.79,62.5,64.0,-0.42,-0.97
247,최지민,52639,2003-09-10,2022,KIA,19,6,0,0,0,0,0,0,0,6.0,9,9,36,12,2.0,0.0,1,5,0,1,7,0,1,13.5,6.17,2.83,30.2,66.6,-0.27,-0.15
248,최지민,52639,2003-09-10,2023,KIA,20,58,0,0,0,6,3,3,12,59.1,17,14,244,45,4.0,2.0,4,26,1,4,44,0,5,2.12,4.3,1.2,194.5,95.6,2.18,0.25
249,로니,52645,1996-01-06,2022,KIA,26,10,0,0,9,3,3,0,0,44.1,36,29,208,47,7.0,1.0,7,28,0,3,32,1,2,5.89,6.05,1.69,69.2,67.9,-0.78,-1.18
250,문동주,52701,2003-12-23,2022,한화,19,13,0,0,4,1,3,0,2,28.2,19,18,127,28,5.0,1.0,5,14,0,1,36,1,2,5.65,4.66,1.47,71.6,87.3,-0.0,0.23
251,문동주,52701,2003-12-23,2023,한화,20,23,0,0,23,8,8,0,0,118.2,52,49,503,113,20.0,2.0,6,42,0,4,95,1,5,3.72,3.66,1.31,111.7,113.2,2.51,-0.08
252,라미레즈,52707,1993-11-28,2022,한화,29,13,0,0,13,2,6,0,0,65.1,33,30,285,52,6.0,0.0,4,37,0,7,47,1,0,4.13,4.72,1.36,98.0,86.4,1.02,0.13
253,이재민,52715,1999-12-27,2022,한화,23,2,0,0,0,0,0,0,0,2.0,8,8,15,3,1.0,0.0,0,5,0,1,0,0,0,36.0,12.34,4.0,11.2,33.0,-0.35,-0.06
254,박준영,52731,2003-03-02,2022,한화,19,5,0,0,2,0,1,0,0,11.0,13,13,53,13,0.0,0.0,1,8,0,0,10,0,0,10.64,4.88,1.91,38.1,83.4,-0.46,-0.48
255,박준영,52731,2003-03-02,2023,한화,20,4,0,0,0,0,0,0,0,4.1,9,9,23,2,0.0,0.0,0,8,0,0,7,0,1,18.69,5.75,2.31,22.2,72.1,-0.3,-0.05
256,모리만도,52808,1992-11-20,2022,SSG,30,12,0,0,12,7,1,0,0,75.1,19,14,304,57,8.0,0.0,2,23,0,4,67,0,2,1.67,2.98,1.06,248.9,139.8,3.12,2.28
257,전영준,52809,2002-04-16,2022,SSG,20,4,0,0,1,0,0,0,0,5.0,4,4,25,7,2.0,0.0,2,3,0,1,7,0,1,7.2,8.14,2.0,57.8,52.6,-0.07,0.05
258,노바,52833,1987-01-12,2022,SSG,35,12,0,0,12,3,4,0,0,63.2,50,46,291,78,10.0,2.0,5,25,0,5,32,1,9,6.5,4.77,1.62,64.0,87.3,-0.85,-0.8
259,윤태현,52867,2003-10-10,2022,SSG,19,3,0,0,0,0,0,0,0,2.0,2,2,10,2,0.0,0.0,0,2,0,0,2,1,0,9.0,4.34,2.0,46.2,95.5,-0.05,-0.27
260,이기순,52868,2003-05-14,2023,SSG,20,2,0,0,0,0,0,0,0,3.0,3,3,16,3,0.0,0.0,1,4,0,0,3,0,0,9.0,9.78,2.33,46.5,43.9,-0.02,-0.01
261,신헌민,52873,2002-07-19,2022,SSG,20,1,0,0,0,0,0,0,0,1.0,2,1,5,3,0.0,0.0,0,0,0,0,1,0,0,9.0,1.34,3.0,46.2,310.8,-0.06,-0.01
262,신헌민,52873,2002-07-19,2023,SSG,21,11,0,0,0,0,0,0,0,12.0,10,8,62,19,6.0,0.0,1,6,1,0,8,0,0,6.0,4.44,2.08,69.8,95.2,-0.07,0.09
263,임지민,52902,2003-10-11,2023,NC,20,2,0,0,0,0,0,0,0,1.1,2,2,10,2,0.0,0.0,0,4,0,0,3,0,2,13.5,7.94,4.5,30.8,53.3,-0.05,0.0
264,조민석,52903,1998-12-21,2022,NC,24,18,0,0,0,0,1,0,0,16.0,9,8,76,17,1.0,0.0,2,12,0,2,14,0,2,4.5,5.84,1.81,90.5,70.4,0.14,-0.33
265,조민석,52903,1998-12-21,2023,NC,25,35,0,0,0,1,0,0,4,31.0,15,14,137,33,9.0,0.0,2,14,0,3,28,0,1,4.06,4.12,1.52,102.5,102.0,0.44,0.1
266,더모디,52950,1990-07-04,2022,NC,32,8,0,0,8,3,5,0,0,39.2,27,20,179,42,8.0,0.0,3,13,0,7,37,0,1,4.54,3.97,1.39,89.8,103.3,-0.14,-0.81
